# BEAST v1.10.4
# Generated Wed Jul 24 13:10:57 BST 2024 [seed=1721823056415]
# -save_every 1000 -save_state results/out/checkpoint.state results/in/input.xml
# keywords: skygrid
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.cutOff	CP1+2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.nu	CP3.nu	CP1+2.mu	CP3.mu	clock.rate	meanRate	treeLikelihood	branchRates	skygrid
144000	-8316.355503138646	-878.4536402566216	-7437.901862882025	13.719855483915696	2009.808911639372	445.1029965651336	0.28469408641182326	0.8979875011337665	4.713483409376732	2.9471664838230005	4.460316735475886	2.385765456987659	3.2734802030093437	4.236023529251681	4.831062719341913	5.56118041313076	4.8808771192893925	6.431663305434736	5.966053623699019	5.916804556162607	2.3157853870715757	7.0	5.326358299616455	9.913591268357415	0.3752720872082403	0.19367138913448428	0.2032964658629558	0.22776005779431988	0.12803623434932584	1.3287787982395105	0.3892454501908458	0.6107545498091546	0.5838681752862687	1.8322636494274636	9.315200045792775E-4	9.315200045792769E-4	-7437.901862882025	0.0	-871.6790133726671
145000	-8310.863965467272	-874.8632883403754	-7436.000677126895	14.907908007163972	2008.6208591161237	442.6237335168495	0.28469408641182326	1.411218802456319	4.579164150185832	3.378275103441606	4.75497737125387	2.7710982344847195	3.2076589769921684	4.574553812435907	5.1753879754829395	6.158398949105581	4.297647784154105	5.619553405983505	5.230982249728296	5.994605659310146	2.4951889917106436	7.0	6.462099746840243	10.841299650430438	0.36089037465653984	0.19367138913448428	0.2032964658629558	0.24214177034602036	0.12803623434932584	1.471340690135229	0.42778648595497915	0.5722135140450212	0.6416797289324687	1.7166405421350635	9.181992735292591E-4	9.181992735292596E-4	-7436.000677126895	0.0	-867.3616033874008
146000	-8319.409353517583	-883.6485646057307	-7435.7607889118535	13.124314834960753	2010.4044522883269	436.35251873609224	0.30945147517552785	1.5496567367955263	5.261346085663545	2.9671792586939123	4.35951869451413	3.130222597844778	3.063859642082139	4.524753656410387	7.428401304556437	6.083566414022651	4.084556679914614	6.761366843913648	4.75469256706311	5.7845012245794605	2.5049079225887367	7.0	7.373856245134712	9.353198035291932	0.34274974322129337	0.20384250217297098	0.2112659842597156	0.24214177034602036	0.050431914524281515	1.471340690135229	0.3492308848303487	0.6507691151696516	0.523846327245523	1.952307345508955	9.057935080821898E-4	9.057935080821895E-4	-7435.7607889118535	0.0	-876.290276070486
147000	-8330.974505544425	-883.8094393193421	-7447.165066225084	13.685724854627942	2009.8430422686597	448.5004780622921	0.13784841966352443	1.678481987308905	5.120914008859151	3.8197494813781256	4.004954996553814	2.6034215669237475	3.7661022339843533	4.105216753136589	7.832944525324159	6.832018921473547	4.148351720434773	6.524289948345845	6.106935551880058	5.4854370179568654	2.411184690473319	7.0	5.040361617148705	9.651064856619943	0.34447879196760184	0.1959674259499986	0.21741201173637947	0.24214177034602036	0.051246363055856996	0.8926265606502529	0.4479194913570288	0.5520805086429715	0.6718792370355432	1.6562415259289147	8.927370222389177E-4	8.927370222389162E-4	-7447.165066225084	0.0	-878.951480699148
148000	-8335.021040227035	-893.0439331791446	-7441.977107047891	13.949615789157734	2009.57915133413	459.33708774083306	0.24088834516661603	1.378518478490301	5.657257673903201	4.063052135545752	4.439761794850042	2.224663967666507	2.812503181272526	4.945987471132158	6.6294406024998205	7.930015270919989	4.403032251011898	6.168195762063762	6.60434267479503	5.358491340718523	2.63610093066078	7.0	7.488871311605416	12.310950179053615	0.3748471482597343	0.18883020114486862	0.20330312011738602	0.23301953047801136	0.09496210110858176	1.1682117554839333	0.3685916231887588	0.6314083768112416	0.5528874347831383	1.8942251304337248	8.480789303770925E-4	8.48078930377093E-4	-7441.977107047891	0.0	-885.9757302915986
149000	-8323.460370290386	-878.8259788623529	-7444.634391428032	14.524205367580402	2009.0045617557073	455.7316872324255	0.20025067874842253	1.9361624672000195	4.172960560750368	3.6381833363516733	4.199194858647328	2.2844585244064284	3.311919516676753	3.8711468242038634	6.585187493265685	9.664095582360266	4.14027303542388	5.915926203499491	8.391421640325683	5.4239772315526285	2.5975124611882903	7.0	4.90109003540794	10.70880883980147	0.3748471482597343	0.18955898491765308	0.20639524306400348	0.22919862375860944	0.08730542749257246	1.1682117554839333	0.3846867753361427	0.6153132246638578	0.5770301630042141	1.8459396739915737	8.5634444167681E-4	8.563444416768105E-4	-7444.634391428032	0.0	-872.8576119952389
150000	-8331.461862444286	-877.0050689204857	-7454.456793523801	14.253318409805619	2009.275448713482	452.1905214363118	0.15627642555130453	1.582151855540203	6.340754408489768	3.4440441656640326	4.789574356292974	2.918758185296663	3.3460125260203077	4.176874139441298	6.994420088878037	6.178475567108396	4.33710648122852	8.076975786357078	7.787099509821596	5.131444457103071	2.5207912639995436	7.0	5.504281546704105	9.952044038400917	0.3748471482597343	0.19015605704208505	0.2057981709395715	0.22919862375860944	0.08730542749257246	0.8397137846610618	0.4005030450866947	0.5994969549133058	0.6007545676300421	1.7984908647399174	8.941414960145217E-4	8.941414960145217E-4	-7454.456793523801	0.0	-871.8735952102076
151000	-8321.569458917527	-883.6763327446406	-7437.893126172887	13.532156612680598	2009.996610510607	453.48866200944616	0.2077170680635679	1.673603977760866	4.624343292633315	3.5970657626716207	5.120053374373073	2.7986165744750533	4.0134294158933805	3.079625248256119	7.460014617822087	6.814439287781009	4.127010566682585	7.505313586039199	8.262525388860446	5.125921116302246	2.443482112987203	7.0	5.00347995619239	9.83065739777428	0.3652472947502431	0.18863155802945614	0.2057981709395715	0.24032297628072954	0.010805602673534339	1.1961792331983916	0.3702639477574225	0.6297360522425779	0.5553959216361337	1.8892081567277337	8.642492652371324E-4	8.642492652371325E-4	-7437.893126172887	0.0	-877.889411069804
152000	-8330.04330217002	-886.2155426290788	-7443.827759540941	13.061371557464517	2010.4673955658232	447.3129176702436	0.1498509017628955	1.4298327497816654	4.814148666661343	3.1581047926053096	4.002608514652447	2.774496299774693	3.8484828386058347	3.5432801284346724	8.156307738024806	7.523404829429257	3.973112432849378	9.221929226207148	7.118188791560475	4.907669093739759	2.425360581938905	7.0	6.315933072984028	10.291362364826163	0.3657053907561514	0.18817346202354787	0.2057981709395715	0.24032297628072954	0.013013728150418978	1.1961792331983916	0.421536574175183	0.5784634258248175	0.6323048612627744	1.7353902774744525	9.161648659418124E-4	9.161648659418114E-4	-7443.827759540941	0.0	-880.2711470524032
153000	-8306.649895302155	-881.249634904493	-7425.400260397661	14.656169181935304	2008.8725979413523	454.1898883030091	0.1834903641927315	0.9779512678759931	5.165992977721124	2.9074244884138913	4.8958940628865655	2.9738515101329335	4.129671854613732	3.5962642352885825	5.489920927266192	6.450910962391809	4.127977151449874	8.606383809388948	6.770768645802093	4.999075760109484	2.6072018259062615	7.0	6.06468456930158	10.291362364826163	0.3657053907561514	0.18817346202354787	0.2057981709395715	0.24032297628072954	0.021931892300961504	1.6296301535748292	0.3652138596703559	0.6347861403296445	0.5478207895055338	1.9043584209889337	8.901444653806611E-4	8.901444653806624E-4	-7425.400260397661	0.0	-874.3076695853154
154000	-8313.273771948683	-893.907439487683	-7419.366332461	14.636249759576913	2008.8925173637108	452.4914663375258	0.4659242035904941	0.5857629156006545	3.2802362940642427	2.7480022282901975	3.722743755022507	2.7007549488822464	3.550387159179113	3.8935040133024517	6.850910813675849	6.820940826148914	4.36030171186304	7.360330371229951	5.893201949388955	4.820360895911972	2.5430660557134734	7.0	6.06468456930158	10.375234470380157	0.36130763643524716	0.1925712163444521	0.2057981709395715	0.24032297628072954	0.0347749121193888	1.3416199633377297	0.38801768156620275	0.6119823184337978	0.5820265223493042	1.8359469553013934	9.008251967917516E-4	9.008251967917521E-4	-7419.366332461	0.0	-886.5583855176448
155000	-8317.77080527419	-881.9014014407912	-7435.869403833398	13.04780207822103	2010.4809650450666	448.2338800485323	0.12315026839608381	1.2189252998017388	2.95955638084305	3.7352458226112426	5.359448722935769	2.8289732117979	3.113207578500018	4.499268623606949	5.336091238048822	6.606659695379808	4.222357736634678	7.121307016462993	7.731684412500693	5.712221559315098	2.4700109251724696	7.0	5.9374439513361565	8.367891684916792	0.36130763643524716	0.1859239419987096	0.22561600304269033	0.22715241852335322	0.0347749121193888	1.0552562825853724	0.40358867812744714	0.5964113218725534	0.6053830171911707	1.7892339656176603	8.095332498524267E-4	8.095332498524257E-4	-7435.869403833398	0.0	-876.9646562190017
156000	-8339.596819224997	-880.0404986222566	-7459.55632060274	12.957193020835994	2010.5715741024517	440.98882497522425	0.18421312222175282	-0.03842565915911805	2.5491101262916973	3.325605280654717	4.4441927483771835	2.5601621764741687	3.292686131510038	4.897416552066971	5.9562221493913245	5.953292187920505	4.186166569297042	5.986077998987912	7.078956291403774	4.929404290926833	2.3812395074737323	7.0	5.0535037789204935	8.760011971879662	0.35515057444393566	0.2189616206364258	0.19873538639628563	0.22715241852335322	0.008772107466116254	1.0603100766730154	0.3499044418062772	0.6500955581937234	0.5248566627094158	1.9502866745811702	8.572967236357521E-4	8.572967236357522E-4	-7459.55632060274	0.0	-874.8453578103549
157000	-8329.257802415665	-876.446234057087	-7452.8115683585775	14.626218945162556	2008.9025481781252	447.24373898431554	0.41437021504802785	0.23088518846556694	3.969871850794045	3.3627973676970324	5.3495988309819404	2.959086433702767	2.7594948221749154	4.398167485491541	4.853794147642416	6.059123729500183	4.030555069775504	7.431819118139031	6.37361715578284	5.037047327860703	2.239987113784021	7.0	7.1483293887303345	8.662409022405814	0.3573183524771274	0.22351244344760868	0.19673638877756844	0.22243281529769576	0.07988570317657864	1.6631599086898794	0.38953490743420516	0.6104650925657954	0.5843023611513077	1.831395277697386	8.407260959424263E-4	8.407260959424267E-4	-7452.8115683585775	0.0	-868.608576144438
158000	-8306.259768459038	-872.9295083312047	-7433.330260127834	14.787642221652654	2008.741124901635	445.56085921688145	0.2835586954067012	1.2698072361257648	4.5592011266227015	3.3636106389743787	4.617430395278379	3.013216625503989	2.8580320083269943	5.237836464091038	4.62103199563949	6.268124801456742	4.363386717664926	7.27072540440798	6.670481425172467	5.432961219906784	2.37986377074902	7.0	7.1483293887303345	8.662409022405814	0.373519640992244	0.188531352986399	0.19673638877756844	0.24121261724378887	0.07988570317657864	1.4737533796579456	0.38292297085878324	0.6170770291412172	0.5743844562881748	1.8512310874236517	8.622275165219078E-4	8.62227516521908E-4	-7433.330260127834	0.0	-865.8270787028787
159000	-8311.305510841463	-870.0205414754289	-7441.284969366034	13.294944269460219	2010.2338228538274	445.4500952440224	0.10299839661693724	-0.5168799622063663	3.2252003957517443	3.016866274326032	5.708697619023916	3.1319681140999243	2.408099355616072	6.8112878223667215	4.679245526399318	5.8089963533040425	4.261644058630976	7.076126242654571	7.171217368474918	5.379025187024663	2.3803687262977804	7.0	4.97306537578334	8.662409022405814	0.373519640992244	0.1909537926388368	0.21364322555372836	0.22188334081519115	0.05967960549486237	1.4737533796579456	0.35404540201501394	0.6459545979849864	0.5310681030225209	1.9378637939549592	8.627277178599578E-4	8.62727717859958E-4	-7441.284969366034	0.0	-864.5150964641028
160000	-8309.146703970957	-878.493106264992	-7430.653597705965	13.868186797399431	2009.6605803258883	450.34710002984497	0.09543338477109159	0.08266706919365585	3.4972551402656524	2.9553706438667064	5.630075130172595	3.281131799396265	3.140242778741812	7.599069685476142	5.446827176890211	7.347372858648345	4.206712670321009	9.18353926583938	7.155927124271336	5.163566094662749	2.423712117145731	7.0	6.387782546917488	7.830840889413857	0.35876878081417013	0.18166481604319448	0.21364322555372836	0.24592317758890728	0.048356674575427874	0.8384131792759967	0.42461199382202	0.5753880061779804	0.63691799073303	1.726164018533941	8.723141081063346E-4	8.723141081063356E-4	-7430.653597705965	0.0	-874.1539386766591
161000	-8293.376849303722	-862.7777196372793	-7430.599129666443	14.621583357382956	2008.9071837659048	450.08863227546993	0.15753297853638198	0.8808241542857917	5.875353980359897	3.907606952188057	4.560603730403827	3.164452692986248	2.527190256441816	5.152936351923764	5.09735352641347	5.33082994843414	4.32360213676866	8.209883999450769	7.880087208835258	5.393046792991812	2.556443030911828	7.0	6.100896772463893	8.542162610528072	0.34996575444033673	0.19046784241702786	0.21364322555372836	0.24592317758890728	0.010402422815914405	0.9506976553411185	0.37989219450733885	0.6201078054926615	0.5698382917610083	1.8603234164779847	8.593227860518683E-4	8.59322786051869E-4	-7430.599129666443	0.0	-857.7245758928177
162000	-8285.795196328947	-860.7142688535101	-7425.080927475437	14.919102476443772	2008.6096646468438	453.31530719610913	0.1965334903728902	1.0931845751865104	4.311145118081901	3.16585733371743	5.00240900829164	2.883591021790697	3.3257423248219227	4.580436636866708	5.511407479610908	6.202468896717146	4.256241811820734	7.720925374786821	8.273178263117229	5.253222850421627	2.5195758006615687	7.0	6.587979102270923	10.732932142129549	0.34996575444033673	0.19071811472513783	0.21339295324561838	0.24592317758890728	0.0689536274708235	1.3432237939736489	0.35802841480461534	0.6419715851953852	0.537042622206923	1.9259147555861555	8.570651514549496E-4	8.570651514549509E-4	-7425.080927475437	0.0	-854.010367761126
163000	-8300.420074327401	-872.1171814197438	-7428.302892907657	15.576588506224006	2007.9521786170637	456.8890480019426	0.1392249076896625	2.3409648677149386	3.477613661042199	3.673526257039961	5.177849157535335	2.700051817355438	2.610902642709147	4.724122143262887	5.591282183207387	6.108040842313952	4.518204108577404	7.695223289818259	8.817872741735346	5.355755357255127	2.5055171013603954	7.0	8.348014593211218	12.13940440388448	0.36907058642284213	0.190736646963244	0.19428812126311296	0.24590464535080112	0.015053019932601221	1.3432237939736489	0.37012543947528354	0.6298745605247171	0.5551881592129253	1.8896236815741514	8.761322026018021E-4	8.761322026018027E-4	-7428.302892907657	0.0	-865.2215985959679
164000	-8281.268521112415	-855.7959978144346	-7425.47252329798	15.347434493057724	2008.18133263023	461.1513128225255	0.10743319933179692	1.706635072444406	4.381194190705902	3.3993749524101204	5.785350708116583	2.809954404399158	2.974901640291155	4.046082613259263	5.746675762416589	6.736855059787621	4.505618380691044	9.891336878602054	8.722123912135531	5.691386292834473	2.420108569341289	7.0	6.156224181922289	10.191627053876504	0.36907058642284213	0.18399053266415577	0.2047820642381708	0.24215681667483147	0.0419865416269175	1.1506425031841332	0.36000842361085883	0.6399915763891421	0.5400126354162882	1.9199747291674263	7.700413982878779E-4	7.700413982878776E-4	-7425.47252329798	0.0	-850.4312548757118
165000	-8281.485007772948	-856.8067930648892	-7424.678214708059	15.108384399965459	2008.4203827233223	450.59051712885	0.09849692470630607	1.2904607582615548	3.9361263964243016	3.9141890671573427	5.591485783967156	3.0848210843470896	2.653142732299807	4.151718365280157	5.290735881007964	6.12909540571769	4.400997994943359	12.496524545308061	11.520141591637984	5.232467000807028	2.2702699303394063	7.0	6.11096521401215	10.191627053876504	0.3470147882651493	0.2060463308218486	0.2117653990362212	0.23517348187678105	0.09193849706569378	1.2058775491420475	0.39812840723585224	0.6018715927641486	0.5971926108537784	1.8056147782924459	8.794948271156444E-4	8.794948271156447E-4	-7424.678214708059	0.0	-851.2104423386733
166000	-8277.457106509977	-839.826735438213	-7437.630371071765	15.555735244308936	2007.9730318789789	446.9671616939411	0.09849692470630607	2.098736078907377	5.328847067199934	3.7262591873531115	4.127012286256596	2.4967982120856185	2.9977930755778224	4.16732946277836	4.64179241848787	5.784902173323703	4.665129298738169	6.685939958325111	8.14148686687545	5.947312510177436	2.3590150546985753	7.0	5.743455200474999	10.038838668114582	0.3713597328108812	0.1843705913829726	0.2117653990362212	0.2325042767699251	0.09193849706569378	0.8735401225186755	0.43821035095169925	0.5617896490483014	0.6573155264275489	1.6853689471449043	9.061141943595885E-4	9.061141943595884E-4	-7437.630371071765	0.0	-834.9881597186725
167000	-8296.3192948631	-856.336339559356	-7439.982955303744	15.356329436140097	2008.1724376871475	451.80101593708486	0.2807883181608456	1.0933838329222283	4.679269837108282	3.949261616494221	6.0315348479075634	2.5818545792613827	3.215966606666217	4.542561845469149	4.302649746609181	5.457587527900144	4.1517089224539125	5.786822386899913	8.175618343337794	6.262174646012249	2.356699171688656	7.0	6.833185544887995	10.913053323411473	0.3713597328108812	0.186261751852514	0.2117653990362212	0.2306131163003837	0.13944347412507457	1.3222198758471029	0.39780425046717777	0.6021957495328228	0.5967063757007667	1.8065872485984684	9.231398248412201E-4	9.231398248412201E-4	-7439.982955303744	0.0	-849.0205743151207
